Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
TTC38	2.0475401120649157	-0.027876816613834295	0.13971900894254094	0.45886238070324264	NA	NA
RHPN1	1.0887699313159913	-0.0278789914111819	0.1419978982310776	0.35428527854001873	NA	NA
CYP4A11	1.8409125100173873	-0.027886061271954452	0.13969948144822178	0.4593686997501839	NA	NA
RUSC1-AS1	0.9021969877070823	-0.027894030022303184	0.14261370683367516	0.3120014229719983	NA	NA
ZNF57	2.563182957216612	-0.027895459295541082	0.13762992790646694	0.5173823912158729	NA	NA
LINC02314	1.455608541356942	-0.027910725126145564	0.14075071123545627	0.4189948219695318	NA	NA
ELSPBP1	0.4970179766393941	-0.02791847670477321	0.1438830920194894	0.19426449555367728	NA	NA
NEURL1-AS1	2.380378053087565	-0.02792413175499236	0.13801747690208943	0.5077290258303025	NA	NA
NCF1	1.0837882631410654	-0.027925619512396173	0.14200695587487253	0.353854190301367	NA	NA
SDR42E2	1.4595845371827596	-0.02793421272570702	0.14075757236591901	0.41851911114405094	NA	NA
LINC02089	1.0842287474882768	-0.027941726699102474	0.14189591484467473	0.36041940746488266	NA	NA
DLX1	0.9170373462082145	-0.02794627267886636	0.14264073075593453	0.30948631347104466	NA	NA
PTPRQ	3.2859937291780783	-0.027946534834111796	0.1397426938421857	0.4604506832207135	NA	NA
PPP4C	3.5567486626757088	-0.027981301126399318	0.13503053525435227	0.5654811923441383	NA	NA
LINC00358	1.45434379682199	-0.027986658309198255	0.1407796186966238	0.41723529514737956	NA	NA
CDH6	2.7885311741018866	-0.027987004745949187	0.13699210899394876	0.5296206121427074	NA	NA
KCNK12	1.0886181737775829	-0.027990428737991003	0.14201985875338105	0.35299052544777354	NA	NA
OLMALINC	34.649144968046414	-0.027990697821316465	0.13313435538864554	0.5900774047318782	0.7804334234998699	FALSE
TRBV16	0.7047936909486441	-0.027994760509765453	0.1431765457978708	0.2663705009490934	NA	NA
CCDC186	10.520321505226907	-0.02799823580972255	0.1326921022417034	0.5956832253499265	0.784605413324984	FALSE
CT83	2.0206276860420975	-0.027999517071966035	0.13908200910462495	0.4807123486549479	NA	NA
BPHL	1.6866660270208877	-0.02800279651024425	0.1402342273370004	0.43440732659034453	NA	NA
IGDCC3	6.194493425699992	-0.0280096335805468	0.13472230542294486	0.5697653624526683	NA	NA
DCAF16	3.3855676410034823	-0.028018964196863564	0.13567012076337617	0.5544564403366339	NA	NA
SPINDOC	6.86927056773367	-0.02806168464243912	0.13372103117149614	0.5809579252732131	NA	NA
ING2-DT	0.5247060443199612	-0.028063597926382963	0.14381219583953456	0.2032957227790102	NA	NA
SERPINE3	0.4783026458374923	-0.02806429256372946	0.14404125720171643	0.1786169066812839	NA	NA
LINC00265	24.383174044088236	-0.028069190777358394	0.12962819432195807	0.6248925284416645	0.8030305879703664	FALSE
ITPR3	5.17069405097679	-0.02807437923812214	0.1319386080029632	0.5956494853503083	NA	NA
MTARC1	4.3921661141709345	-0.02807920590909375	0.13843982972480487	0.49828499796937886	NA	NA
PTPRT	4.387772397509284	-0.028079267742347508	0.13321911121686722	0.58935288230399685	NA	NA
DDC	0.7214598877785334	-0.028091127952586135	0.14319214290646895	0.2657814530994256	NA	NA
CAPN2	13.712160793846206	-0.028099160487490324	0.1358806376790335	0.5487543708952842	0.75163519359647335	FALSE
RNY3P8	0.49434677770055785	-0.028113174031151097	0.1439887549195466	0.18476547442821345	NA	NA
IDO1	0.5206127765012294	-0.02813077037073948	0.14383584898835816	0.20227269410372337	NA	NA
MIR3150BHG	3.461666566650459	-0.028149955207531455	0.13584277722202406	0.5484067189171573	NA	NA
RGPD6	30.768630612655258	-0.028154475037025468	0.13637548259586843	0.5432215263955277	0.7469295987938506	FALSE
LINC02336	0.6963825537534514	-0.028159450485585342	0.14328781527298848	0.25855219018462794	NA	NA
STMN3	3.7314545602216898	-0.02817042687939552	0.13525625930205665	0.5592959006798752	NA	NA
CMKLR2-AS	1.46519201245392	-0.0281766894181398	0.14080500492107134	0.4152306577476536	NA	NA
MBLAC2	0.7275657547062974	-0.02818045480582192	0.14329045190177625	0.25752842787998104	NA	NA
SDE2	3.0250688894957536	-0.02818664428815793	0.1365482297610173	0.5370639317643106	NA	NA
ARMH1	3.1294075569550963	-0.028190412057108177	0.1360320675810031	0.5458996052047025	NA	NA
LINC02056	1.4641147447932816	-0.028218286734241274	0.140799581901879	0.41543989742790116	NA	NA
EHBP1L1	1.8983484590005215	-0.028232287275612368	0.14119066887024515	0.39782580911675103	NA	NA
MIR4300HG	1.8292580307763373	-0.02824735792891059	0.1397215307122378	0.4573784927958475	NA	NA
ZNF470-DT	0.7155009743022673	-0.028259214378409735	0.1432355544805602	0.2635424679771595	NA	NA
RNU5B-1	14.248794008483642	-0.02826414883982616	0.13940379065994152	0.4699867079428892	0.695478524247182	FALSE
LCP2	1.4086599213008266	-0.028265203587173285	0.14138255502740793	0.3889101594271433	NA	NA
LYPLA1	3.9382974446071777	-0.028265935043477682	0.13409552051208343	0.5745219143591414	NA	NA
IMMP1L	1.4769235746723293	-0.02827443445972232	0.1408026326042258	0.415010837873348	NA	NA
NEPRO-AS1	1.8235366832039444	-0.028276582232111696	0.13972293984365408	0.4572709346409977	NA	NA
JSRP1	1.0683005680606166	-0.02827967390354624	0.14221078063784257	0.34131601776079984	NA	NA
ATG7	4.252587849760421	-0.02829094439314852	0.1331677342334506	0.5853901609792751	NA	NA
TKFC	2.615505313831403	-0.028291395655768388	0.13759707588463357	0.5140865204164118	NA	NA
EHHADH	2.003400819385078	-0.028311406704247966	0.1397993562362015	0.45341564578820914	NA	NA
LINC01249	1.0510176556994708	-0.02832594396250621	0.14232102454635492	0.3349535830774937	NA	NA
TXK	1.438506915444944	-0.02835026638992777	0.14098256707587614	0.40546105870250915	NA	NA
DMXL1-DT	1.469197385998834	-0.028351486670040695	0.140817013992376	0.4141038984923398	NA	NA
LINC00513	0.9060647017607422	-0.028366441708032146	0.14261828613289368	0.3139655363489306	NA	NA
ZNRD2-DT	0.879400763108546	-0.02837198871334308	0.14295951757133118	0.28718186451312816	NA	NA
BICDL1	2.783880675760832	-0.02837770025597626	0.1372802848100554	0.5199610368001175	NA	NA
HAP1	1.666308368728678	-0.028406825299860623	0.1417109526118436	0.3718974239842767	NA	NA
FREM3	1.0001558430434714	-0.028428562020828458	0.14319035940979938	0.27279825255978013	NA	NA
ACSL5	1.090211694709823	-0.028442253766356364	0.14211774393443571	0.34719556127851003	NA	NA
HMGN1	9.099786741631458	-0.028445105443455323	0.1305372394086245	0.6119323458965413	0.7938958349085821	FALSE
ARMC5	2.5589963943798613	-0.028455758681755684	0.13812296856997647	0.4988304190239181	NA	NA
BTBD9-AS1	1.8241206741908687	-0.028462294298505695	0.13974410909138119	0.45559998788062855	NA	NA
PMP2	1.2748616732522273	-0.028474201541504332	0.14148590397784866	0.3839473365209024	NA	NA
CEACAM16	1.0444088271451926	-0.028478975845571044	0.14225565184207337	0.33914979504518494	NA	NA
OR10H4	0.49003480845025543	-0.028491231508843747	0.14404415136177598	0.18770301976761208	NA	NA
KIAA0895	4.221120305807635	-0.028493788624711535	0.13335807059380309	0.562790273801085	NA	NA
P4HA3-AS1	1.9941852634492203	-0.028504935182580463	0.1393154155091555	0.46770440651534956	NA	NA
TMEM202-AS1	2.9174908961571315	-0.0285083899316906	0.13669122211689205	0.531197125261881	NA	NA
CEP97	2.545196975943447	-0.028520607041355044	0.138536633580463	0.48987447750848406	NA	NA
OPHN1	5.911195188562309	-0.028539105048155104	0.13858651232137548	0.5015018720736655	NA	NA
OR52N1	0.8810723243989559	-0.028581323637420754	0.14392456952935795	0.21175074365798338	NA	NA
FUT3	1.6442985204425604	-0.028583496183540866	0.14036150574978629	0.42975911637461023	NA	NA
PCK2	1.8626449476296587	-0.02858677673064576	0.13989961936396214	0.44843399663430306	NA	NA
RHOT2	4.079484188441664	-0.028607914900033768	0.1344434130709882	0.5661761878903684	NA	NA
ZNF667	2.957443225379139	-0.02861512015871027	0.13667308827923347	0.530604161836226	NA	NA
ZNF571-AS1	14.094114524554715	-0.028632785691700892	0.12856005218795746	0.6253898195956371	0.8033073020865511	FALSE
MB	2.2159153033612426	-0.028646267819788133	0.13866671781643708	0.48491885214647706	NA	NA
PACRG-AS2	7.071190730020915	-0.028653086148633013	0.12983937113796432	0.6150631967983398	NA	NA
SPATA3	48.854827268184735	-0.028656920839193092	0.1150684944428562	0.6770025621547267	0.8396953851017921	FALSE
TEX2	26.011188203622016	-0.02865827907421633	0.12501278891655093	0.6446906343997054	0.817775430723402	FALSE
VWCE	0.7001758112696231	-0.02865903112560166	0.14347609887383062	0.24677180353790043	NA	NA
RAD21-AS1	3.4684452887091357	-0.02866803032746262	0.13537715403129777	0.5503182593195171	NA	NA
ACR	2.742297642749519	-0.02867126180965462	0.13724063042262613	0.5185557464978456	NA	NA
FUT9	1.6645656896534273	-0.028675197231062977	0.1428908363066205	NA	NA	NA
OLFML2B	3.265435908728269	-0.028685548550158473	0.13649394730313563	0.5331528140229522	NA	NA
TRMT61A	2.793109243530443	-0.02869328724668334	0.137199329886236	0.5190959413591066	NA	NA
CLMN	28.709860344860747	-0.028700285583802755	0.1255236686430802	0.6428055852446974	0.8157474888027364	FALSE
LINC02537	1.0782181807801556	-0.02870193733125184	0.1421740386220783	0.34413757067670864	NA	NA
EVA1C	3.33828775206342	-0.028708082983960995	0.13564965746432078	0.5475796096531149	NA	NA
MRAS	4.51579311613253	-0.028716744963449687	0.1356541249108343	0.5480226548158688	NA	NA
LINC00642	4.3714353772955	-0.02875724663862697	0.1336471051230642	0.5756542427287668	NA	NA
MAPK12	2.018520449957398	-0.028784656926605427	0.1399243933926487	0.4452999562127728	NA	NA
LINC02423	1.0675005523401642	-0.028808542089674646	0.1421908721921266	0.3434570875913426	NA	NA
RASAL1	0.6999869927946453	-0.028822253540508436	0.14346505618766053	0.2489450632651367	NA	NA
HADH	8.995907168816913	-0.028828238651014367	0.13058630346444333	0.6072209536500695	0.7911767381060668	FALSE
AGA	2.4031763503311363	-0.028843687316168494	0.13826367243496315	0.49443586770702186	NA	NA
LINC01389	0.26967051806363934	-0.028860152668611177	0.1447993197427755	0.17402077957651801	NA	NA
LINC01849	1.048000039443628	-0.028894144981607632	0.14234419551420474	0.3341808568074236	NA	NA
LINC02911	1.4328336697258874	-0.028906163903820104	0.14106661008256982	0.4000762918700833	NA	NA
CPNE1	5.01159714605959	-0.028908607992677287	0.13227910377868174	0.5874709492235717	NA	NA
ARHGAP26-AS1	3.4623601004893825	-0.028923137300822483	0.13538405861009234	0.5493157960667944	NA	NA
ADA2	6.42777564380312	-0.02893264162200346	0.13293527151432027	0.5793405936971708	NA	NA
P2RY2	2.5583261037724747	-0.028959880919202527	0.13790322614118516	0.5014722985450955	NA	NA
ANXA8	1.998586999647626	-0.02896979559113932	0.13953730155427774	0.4591458505587437	NA	NA
FAM66D	1.0667548368864306	-0.028987795816509506	0.1423401835456303	0.33476162693841915	NA	NA
LINC00899	2.7269038117973583	-0.028997065240590744	0.1377435182323213	0.5054662387156552	NA	NA
HRH2	2.5800083809510337	-0.029010396220644618	0.1378595066028323	0.5043170712947334	NA	NA
AXIN1	3.597291099303888	-0.029016140498557778	0.13888993188877677	0.4786808152739043	NA	NA
C16orf95	2.3912591421314082	-0.02905270122251057	0.13827773658556688	0.4926459498135977	NA	NA
UFL1-AS1	0.6868258673464832	-0.029087915955792257	0.14353656765813533	0.24563992142544758	NA	NA
ARHGEF10L	2.52289431213536	-0.029111787855377606	0.13903003745086198	0.4718523293722873	NA	NA
SDHAF4	1.4711878978416508	-0.029114063228794812	0.14109432123935114	0.3993414167766588	NA	NA
CYSTM1	6.482829905646848	-0.029120318830819763	0.12800339273174552	0.6269922580975145	NA	NA
EEF1AKMT4	1.8572461545179726	-0.029131934888524832	0.1399678801057682	0.44446053933096125	NA	NA
SLC35C1	3.931764442154512	-0.029146174655795554	0.13674705235903162	0.5250644563727815	NA	NA
POPDC3	1.0785737156303596	-0.029146663531499493	0.14237439387798184	0.3327758007066176	NA	NA
IL2RA	0.8868864288639151	-0.02914780856933927	0.1434961456477599	0.2528140240210845	NA	NA
LIPE-AS1	3.0948645093174267	-0.029150766687648082	0.13725729246728274	0.5142840631326577	NA	NA
TMTC1	5.062560083485375	-0.029193246452587467	0.1389995061684665	0.47616879205033197	NA	NA
CLDN15	1.4355000841512275	-0.029205064887425452	0.1412844720484972	0.3903450331546918	NA	NA
SLC51B	1.4337633490190047	-0.029210149824102288	0.14125588741047337	0.3920570554871741	NA	NA
FMO5	1.8466870404283333	-0.0292300803902769	0.14000557893028245	0.4424139261051199	NA	NA
KRBOX1-AS1	1.2530801418089417	-0.029243950930418892	0.14176474125573543	0.36731830239742436	NA	NA
ADAM8	2.627792390713542	-0.029269020878940885	0.14061173461253862	0.4205119594450191	NA	NA
MCOLN3	1.4617288778852855	-0.029275063445399225	0.14128062420535364	0.3899075698317311	NA	NA
DSCR8	0.8962695696110546	-0.029283037560244436	0.14293689013035976	0.29549110878705687	NA	NA
KRT74	0.4394961750936401	-0.02928659441522984	0.14459385566828017	0.1483595565498005	NA	NA
PJVK	1.2630435035571197	-0.02929119001152428	0.1417662776587267	0.36720118904480126	NA	NA
ACSF3	4.220504443876403	-0.0293108331356835	0.13494929039004142	0.5623939263482489	NA	NA
AGAP6	14.603618611191372	-0.029314460269028477	0.1320029709223124	0.5893993703124386	0.7804334234998699	FALSE
LINC00424	0.43748129431274246	-0.02932052893124427	0.1444820136244826	0.16068591108876165	NA	NA
GNL1	7.2369796635041315	-0.029328986050580843	0.1318571250754694	0.5895744654608814	NA	NA
ANKRD34B	1.1488629605632703	-0.02934451500833803	0.14327403351749812	0.26672968915625284	NA	NA
ATXN3	5.132462986113544	-0.02934479907037392	0.13135721417460572	0.5907651803758344	NA	NA
DLG1	10.97342832980669	-0.029347070467916455	0.13283338688121307	0.5807623039004701	0.7764391383446454	FALSE
DPRX	0.6629170754558009	-0.029355040331981653	0.14375030735312103	0.22992157100686395	NA	NA
SDCBP2	2.5726085287217737	-0.029362387441606054	0.13792446354876742	0.5000121361033214	NA	NA
UBA6-DT	2.581924040328018	-0.029371046079852078	0.13793567383254685	0.4995578620562482	NA	NA
CHTF18	1.2385673859219213	-0.029405521455638635	0.14227093517585165	0.3378195910311891	NA	NA
CT62	1.2356397332699265	-0.029419319746521153	0.14192187150152738	0.359418808600122	NA	NA
LINC01879	0.6602273420364237	-0.029420273246489187	0.14383081235187917	0.22340120179479464	NA	NA
UNC45B	2.1926478360418384	-0.029422571741152207	0.13892624220454108	0.4725407698316151	NA	NA
ZNF749	1.643240128216678	-0.02942302554467704	0.14080133581444343	0.4107833734542728	NA	NA
ZNF594-DT	1.6289042940369953	-0.029433621176160375	0.1406897596211013	0.4150704955109819	NA	NA
KLRC1	0.8767637687454171	-0.02943628402419722	0.14315927001543124	0.2802627098447746	NA	NA
MTSS1	4.106404551338562	-0.02946068834485175	0.13419105355721703	0.5612589459260015	NA	NA
FXYD2	1.340352390167806	-0.029462083544749603	0.14224280563699546	0.3428782151174844	NA	NA
LAMA4-AS1	1.0768307389847298	-0.029466058875289296	0.14244540242788364	0.329066445918712	NA	NA
ABLIM3	4.064914422582182	-0.029467616478654594	0.13650892182509833	0.52673997641647	NA	NA
LINC02059	0.5839037775356879	-0.02946949919540992	0.14414941781163493	0.1939712443720693	NA	NA
LINC02650	0.48767645929560655	-0.02947847441723584	0.14433322302745705	0.17571378556470119	NA	NA
H2AB2	0.4159751932515794	-0.02948176695365218	0.14459975631458877	0.1543078487413153	NA	NA
GGTLC3	2.351667579119511	-0.02948892405105936	0.1387011067148272	0.4791847563858407	NA	NA
SMYD2	2.951008865379083	-0.029519039341855728	0.13691724710322636	0.4956225201281834	NA	NA
LINC01648	0.6658975887045121	-0.029589988615318325	0.14380752300287805	0.22793998431592327	NA	NA
ANTXRL	3.9775365602228967	-0.029594462874217225	0.13507638370938868	0.5480211622164999	NA	NA
DNAJC15	2.44157803280142	-0.029606266813380883	0.1396332657868796	0.4506395607518939	NA	NA
PLEKHF2	1.640014101473189	-0.029616583390238004	0.1406867420887458	0.4151010360228282	NA	NA
ANXA6	10.155260003818388	-0.0296375277385829	0.12523072735324278	0.6333345134215151	0.8076857783070263	FALSE
CLEC4M	0.623445302321067	-0.029638369810694294	0.1440269932432496	0.20975959695020985	NA	NA
GCKR	1.9917701767503595	-0.029649140131303493	0.13965623834792182	0.45412600331480846	NA	NA
CMPK2	2.273256502014664	-0.02966564665291315	0.13959248115381448	0.4527019161507613	NA	NA
CTAGE6	2.233756805419737	-0.02968673953652896	0.14023028530653564	0.432264560972014	NA	NA
SLC27A2	1.097335719792411	-0.02969148368690496	0.143383510307787	0.2700771409779	NA	NA
GSKIP	3.3219478806542733	-0.029717107204537532	0.1361606282586021	0.5310904768470601	NA	NA
AFAP1L1	4.594005924026068	-0.02973187396484626	0.1328642396974036	0.5740567434432264	NA	NA
DPY19L2	6.59515823412006	-0.029745777273004766	0.1292075052930745	0.6075754799784341	NA	NA
HSD17B8	3.0733810198130342	-0.029774776314728083	0.13716488759658324	0.5121853589035508	NA	NA
TREH	3.6462681882533174	-0.02979112602923081	0.13525640386425275	0.5428834226497683	NA	NA
MIR9-1HG	5.909193125057129	-0.029805680610297255	0.134559832383182	0.5547670169608605	NA	NA
TEX26	5.982813054652922	-0.0298143772431847	0.1308852551583887	0.593591536882415	NA	NA
MINPP1	0.8950294732234307	-0.02982333905640713	0.143156052435794	0.28299360283464553	NA	NA
TTTY8	0.8772118695271531	-0.02982768972472223	0.1431633851043678	0.2824581621652232	NA	NA
LIMA1	24.201262960873436	-0.029833236919482014	0.13186870224577082	0.5871250857860888	0.7804334234998699	FALSE
RAB4A	3.467190000311272	-0.02984193486969776	0.1369514509443928	0.5147272604244297	NA	NA
ZNF566-AS1	2.1438719492731204	-0.029851655266515623	0.1397208359087635	0.4473358073935207	NA	NA
THEM5	0.3752588653396158	-0.02985250462734261	0.14484292081409048	0.14659928973852085	NA	NA
DSG2	3.692330477337738	-0.0298530172551617	0.1355096752796222	0.540011781663406	NA	NA
ACAN	1.6569438153330784	-0.02987182237905685	0.1425200768064221	0.328929611678346	NA	NA
MPC1-DT	0.5077586318478974	-0.029875984893895806	0.14443556562287016	0.16913606618950494	NA	NA
DGKG	3.4182216723960566	-0.02987863606738843	0.13847120385383968	0.48339151400458336	NA	NA
PCGF3	3.8559236993460586	-0.029907532193246034	0.13516621442389443	0.5436351580540274	NA	NA
PROB1	0.8867514047725669	-0.029907867732573534	0.14318440360964105	0.2813775350956718	NA	NA
RARS2	2.576773490521415	-0.029929963102104384	0.13843094225414504	0.47463751376211616	NA	NA
GALNTL6	1.8128304190755324	-0.02994966035342997	0.14027014640310156	0.42905117546876725	NA	NA
NPHP1	3.4919771633838286	-0.029950134700833315	0.13561458568827467	0.538774341332626	NA	NA
C1GALT1	3.17051900526543	-0.02995578088894674	0.13801675742756653	0.49342266062193935	NA	NA
LINC01681	3.0914455432500785	-0.029962349391498003	0.1365439516218592	0.5208738039680909	NA	NA
TRBV7-1	2.369883350843331	-0.02997212634058594	0.13856775515844608	0.47863852524288036	NA	NA
LINC02397	1.2409917609687364	-0.030013005251194342	0.1428557924457184	0.3097340620927931	NA	NA
H2AC1	1.4318246575051758	-0.03001564311763866	0.14154461333307666	0.3773478639900989	NA	NA
LINC01450	0.8773564347017443	-0.030026048999301367	0.1432148361355716	0.28012886802863435	NA	NA
MAP4K4	19.90877910541503	-0.030035393705783488	0.13057394362885483	0.5908721988379149	0.7804334234998699	FALSE
JAG2	0.9876541833952627	-0.03006726680454815	0.14332485782218204	0.2732947247924578	NA	NA
NDFIP2-AS1	1.4287814579951121	-0.030074147573868375	0.14140635091985956	0.383106565061753	NA	NA
NPC1L1	7.1945934390481465	-0.030097605704102436	0.13147821542052993	0.5871023426763945	NA	NA
PRSS54	4.920659592482631	-0.030098918985776105	0.13228579471746935	0.5745598036026011	NA	NA
DIXDC1	4.021591731139706	-0.030105725724259194	0.1348775138992091	0.5458861305906542	NA	NA
POMT2	4.610925765858258	-0.030106465551228034	0.13275179975454998	0.5719776161212715	NA	NA
GPR176	2.7741328384706896	-0.030107724415468235	0.13752358884574423	0.5002976150638431	NA	NA
LINC01392	0.8750308537636025	-0.03011825657434383	0.14324503133595418	0.27840888490201665	NA	NA
GOLGA8B	11.480270268862856	-0.030128530489608646	0.13335775623199925	0.5676901283940285	0.7676075822470751	FALSE
EDEM2	1.8195867252465074	-0.03014349446910086	0.14044263056543896	0.42116954015464936	NA	NA
SPIB	1.2386719445656162	-0.03014617661228495	0.14228564060399898	0.33998916313482297	NA	NA
ZNF628	13.796962089308757	-0.03014968116280279	0.1360754161677082	0.5297997011693562	0.7366517074824284	FALSE
MORN4	2.7266498421758714	-0.03015871197632283	0.1397723102732674	0.4449658982222059	NA	NA
LINC01500	2.1702162759982087	-0.030168133763151125	0.13916016569848874	0.45616228355307653	NA	NA
PRR22	0.6711186762283482	-0.030184980933085092	0.14397425362434565	0.22050044096048738	NA	NA
VWA5A	3.282910785378608	-0.030192341733110205	0.1362185112129549	0.5273731634187407	NA	NA
AP3S1	3.125647261798496	-0.03020525150631511	0.13652676202559033	0.5191114322232724	NA	NA
UBN1	10.535728254579217	-0.03021150065740915	0.12602165064587662	0.6229287884932753	0.8012298503012828	FALSE
RXFP1	0.48369370425269415	-0.03021426244633126	0.14460435176189915	0.16450538740070567	NA	NA
ZCCHC8	4.420995090040725	-0.030236497303587604	0.13304442249251724	0.56680498915582	NA	NA
ASF1A	1.083909350598752	-0.030246875935755833	0.1427235460954721	0.314682682261048	NA	NA
LINC02145	1.2384682336426527	-0.03025163494632807	0.14221289501169435	0.3439140109240255	NA	NA
PCID2	3.6744378822910253	-0.030251822045897048	0.13682126075557058	0.5140065247089858	NA	NA
TMEM239	8.351912510333898	-0.030268030853407728	0.12841252216228424	0.6087525762798335	0.7916337319976856	FALSE
LINC01017	2.1703946111048293	-0.03027082960902125	0.13922920108900128	0.45787937353236263	NA	NA
ACOT13	3.4706048251988233	-0.030272808180712374	0.13577901210873222	0.5306437459835096	NA	NA
TRAPPC9	5.869054896030221	-0.030287066851136402	0.13066571026135573	0.5904154607111617	NA	NA
ACAT1	13.74894115973549	-0.030289558631828344	0.12825691762668964	0.6040621603157417	0.7889261024960389	FALSE
TYW5	1.8113875815273277	-0.030304079125996378	0.14188639838657208	0.3619629033871459	NA	NA
DGKZ	4.448679264443575	-0.03031346007390235	0.13353428208385185	0.5602435175501929	NA	NA
SCGB3A2	2.006427459640108	-0.03031994465158736	0.13987184204663597	0.43894669357185434	NA	NA
ORC6	6.365807955641485	-0.030336381411594244	0.1343980199767908	0.5521306892082396	NA	NA
LINC02259	1.8016031166309951	-0.03034930660564436	0.14035240005527846	0.42497973011388	NA	NA
PRUNE1	8.082720789173038	-0.030354329690673247	0.12561736277167074	0.6221962594564094	0.8012298503012828	FALSE
KIAA2012-AS1	3.2797405863819145	-0.03035803126022581	0.13614794393348925	0.5245667196175111	NA	NA
RN7SL617P	0.4731039934312478	-0.03038481778921071	0.14464890911510161	0.15981100221223954	NA	NA
SRSF5	8.20616216436376	-0.030391141960912398	0.12877896030453534	0.6044704571771911	0.7889261024960389	FALSE
SNAP47-AS1	3.2465314168038284	-0.030394797647328137	0.13648244514629018	0.5081355477190952	NA	NA
HK3	0.9392381998755351	-0.03044656082029466	0.14353514258974104	0.2612719577696957	NA	NA
SATL1	4.918712953200417	-0.030458984182528896	0.13256653781552394	0.5689679610652707	NA	NA
MTFR2	2.1832931673823954	-0.030467713804943945	0.13941368918863306	0.45287222957023915	NA	NA
PARP15	1.8124278875376738	-0.030468937952628828	0.14049582118177512	0.4178804504430983	NA	NA
PRKCZ-DT	0.4100557533151591	-0.030477503824664146	0.1449196343676845	0.14290347552896007	NA	NA
TDRD7	3.8347167869176317	-0.030479551150087145	0.13481514843349618	0.5425622847993337	NA	NA
IER5L-AS1	0.6645887456747396	-0.030485058765197193	0.14414313175664323	0.2082970085481138	NA	NA
MFAP5	1.410826820638012	-0.030495178039875816	0.14176381293571835	0.36706958262098477	NA	NA
STMN1	26.432112884575485	-0.03050100910174615	0.12563035184160143	0.6236252142136723	0.8017636440860797	FALSE
CFAP44	15.479695634923036	-0.030507390151369673	0.1374415554621995	0.5057408570219537	0.7179151478104365	FALSE
NPIPA3	1.1746306699826012	-0.030517994974327816	0.14372043396355055	0.2504524431496462	NA	NA
FBXO6	1.616711694392866	-0.030518658673841164	0.14100523490190098	0.399620328277863	NA	NA
LINC02227	0.43952770140708836	-0.03052142301669243	0.14484078835165662	0.14605036386349377	NA	NA
TP53RK-DT	0.44327719553881423	-0.030534991550222452	0.14484232798867744	0.1464223114762831	NA	NA
JARID2-AS1	4.8884478353668515	-0.030548212720078422	0.133666543096318	0.5559492791265939	NA	NA
SPTLC1	5.5321477187332295	-0.030550386626204212	0.1307790749417938	0.5864908453376922	NA	NA
IRX3	1.067906758686701	-0.030554385721760075	0.14300015433261426	0.29936933627357604	NA	NA
PPIE	2.7566768009864964	-0.030585149401856346	0.13777296843581446	0.49137770138288694	NA	NA
SNX31	1.976278261643031	-0.030591117127252154	0.13990491721383982	0.4360649703594627	NA	NA
ZNF784	1.4352057930475017	-0.030597784612298742	0.14164762415204885	0.3716862213312019	NA	NA
MIR5572	0.659266182311877	-0.03059837462011896	0.14408744500331955	0.21617044824614023	NA	NA
LINC01584	1.6046402670358952	-0.030611308844638006	0.14103593112956084	0.39803243498390495	NA	NA
ME1	1.0764015790769454	-0.030613485666355685	0.14292289925838347	0.303657883908871	NA	NA
CDK19	13.733794042212601	-0.030622702440801265	0.137710706599863	0.4958275144063201	0.7118376104376275	FALSE
SPANXN1	5.430526086649915	-0.03062484190353293	0.13534067311875486	0.5360876056927686	NA	NA
PCOLCE-AS1	4.372495598543702	-0.03063894851867592	0.13375115641729443	0.5558628966299055	NA	NA
DLG1-AS1	1.976113419047108	-0.0306472830247742	0.13989337335098773	0.436166766365488	NA	NA
DCSTAMP	0.6647680172672115	-0.030654583203044393	0.14410858610809846	0.21469563873988845	NA	NA
ASCC2	5.018911287664938	-0.030656894031963745	0.13245576781375398	0.569872698331771	NA	NA
TEX45	4.774865597011058	-0.030659467095458273	0.1324865492997053	0.5690904376860353	NA	NA
TMEM14B-DT	1.4221004676277944	-0.0306794252753165	0.1416807728524273	0.36997855211664904	NA	NA
FRMD4B	2.926936782836288	-0.03068555139603553	0.13744743819466496	0.4978283378270622	NA	NA
LINC02099	1.6320891775692068	-0.030694474995483598	0.1410287784063945	0.3980873663176302	NA	NA
CCDC121	4.647311748107599	-0.03069770650943256	0.13508953086184966	0.538401171010659	NA	NA
PARVG	3.1605044777826303	-0.03072786106291874	0.13826740687005787	0.4806467053010464	NA	NA
HSH2D	0.8861002606606999	-0.030729600505394156	0.14348379711257817	0.26643061185913497	NA	NA
B9D2	1.2466570450454855	-0.030730703311044782	0.14230121003693272	0.3395879306547037	NA	NA
LINC00113	2.356387617904073	-0.030731440043799255	0.13884879859697202	0.46626897051065525	NA	NA
ZER1	3.8220496253331206	-0.030732746897739527	0.13886498395849156	0.46647326583484783	NA	NA
MAP4K2	3.7133728075618393	-0.030736729525621186	0.13635961356832055	0.5189291457261198	NA	NA
THEGL	4.009139832548201	-0.03074558462443024	0.1342688928226295	0.5352802495134249	NA	NA
CYHR1	9.952081599770825	-0.03076274659043773	0.1383354602228645	0.48140870130475055	0.7029899487530673	FALSE
GRID2	6.712462168888019	-0.030764316577604197	0.12878147199025688	0.5953414814797025	NA	NA
FANK1-AS1	0.6469419845734532	-0.030766089473332245	0.14421122430727817	0.20940040128304138	NA	NA
